Transaction_Amount,Transaction_Type,Account_Balance,Device_Type,Location,Merchant_Category,IP_Address_Flag,Previous_Fraudulent_Activity,Daily_Transaction_Count,Avg_Transaction_Amount_7d,Failed_Transaction_Count_7d,Card_Type,Card_Age,Transaction_Distance,Authentication_Method,Is_Weekend,Fraud_Label,Amount_to_Avg_Ratio
11.18,0,84429.83,0,0,4,0,0,8,45.82,3,3,85,3776.7,1,0,0,0.24346689895470383
5.05,2,79712.56,0,4,2,0,0,7,367.18,3,1,193,676.24,2,1,1,0.013749727728163796
22.96,1,46649.74,2,3,2,0,0,3,199.9,3,0,95,2310.19,3,1,1,0.1148
37.33,0,98933.66,2,2,2,0,0,9,229.75,3,1,48,1028.87,2,0,1,0.1624102675658038
35.08,2,73209.77,1,2,1,0,0,7,223.9,1,3,25,1447.53,1,1,1,0.15660714285714286
41.63,0,10434.16,1,3,1,1,0,4,416.37,0,0,35,910.18,3,0,0,0.09995918073330612
142.27,3,45421.12,1,0,1,0,0,8,213.37,2,3,70,2291.5,2,0,0,0.6664636717103106
166.39,0,72655.63,0,3,3,0,0,6,204.06,4,2,218,4896.78,3,1,1,0.814998040752351
82.73,0,4126.57,2,3,3,0,0,1,331.09,0,0,120,2219.44,1,0,0,0.2497961894984752
202.34,1,4787.9,0,3,2,0,0,9,487.43,0,2,127,4449.38,0,0,0,0.4150308698951859
124.32,2,79850.01,2,1,1,0,0,4,68.12,2,0,101,1022.38,3,0,0,1.822339489885664
5.02,3,79155.61,2,4,2,0,0,4,411.11,4,0,106,4572.6,0,0,1,0.012207874322122515
118.14,1,77392.03,0,1,3,0,0,12,162.39,1,1,59,4641.18,0,0,0,0.7270601267770326
126.33,1,70547.25,2,4,1,0,0,10,171.35,0,2,98,703.52,1,0,0,0.736832895888014
240.32,1,91219.91,0,1,4,0,0,2,368.34,1,3,149,257.53,0,0,0,0.6522635978721094
343.67,0,35525.98,2,1,3,0,0,2,283.04,2,3,69,3120.69,0,0,0,1.2137811683266226
0.03,0,52743.66,1,2,4,0,0,3,420.56,4,3,212,2148.25,0,0,1,7.13165026387106e-05
18.11,2,3128.27,1,2,4,0,0,7,112.4,1,2,119,3803.81,1,1,0,0.16097777777777778
23.71,3,76056.78,1,0,3,0,0,7,463.8,1,2,86,121.95,2,1,0,0.05111015305022634
43.82,0,88765.57,2,2,1,0,0,11,187.88,0,3,154,1108.57,0,0,0,0.23310990530907544
73.94,1,70833.01,1,4,2,0,1,1,249.29,3,2,229,2635.41,0,0,1,0.2964834195436866
18.12,0,19065.46,1,4,2,0,0,9,98.77,2,0,52,1585.66,1,0,0,0.1832709618691211
15.43,2,93607.19,2,3,3,0,0,2,384.24,4,3,36,3064.13,3,0,1,0.04014674506946973
75.18,1,86603.77,1,4,0,0,0,12,166.97,4,3,227,2634.63,1,1,1,0.4499910217274197
102.43,0,11491.27,1,3,1,0,0,6,242.83,3,0,147,4147.48,2,0,1,0.4216440950067921
55.91,3,4495.01,0,3,1,0,1,9,378.37,1,0,234,3032.33,3,0,0,0.14772637197135835
14.88,0,38265.16,1,4,0,0,0,14,169.03,4,1,85,2452.1,3,0,1,0.08797966061609414
69.21,3,16850.36,1,2,1,0,0,12,476.73,3,0,216,4587.84,1,0,0,0.14514606882956188
92.13,1,75445.84,1,2,2,0,0,4,265.39,3,3,14,2694.34,2,0,0,0.34701872010245205
87.49,0,3083.85,0,0,3,0,0,14,254.02,4,2,152,2406.64,2,1,1,0.3442861640169998
41.16,2,30502.43,1,3,4,0,0,10,448.76,1,1,173,4163.64,0,0,0,0.09169897072583878
82.47,2,2370.44,0,1,4,0,0,4,46.81,2,3,100,1180.0,2,0,0,1.7580473246642505
30.95,3,66845.13,0,2,3,0,0,13,355.77,3,0,180,766.89,1,0,0,0.08696996094079298
108.14,1,84434.1,1,2,3,0,1,10,59.23,1,2,200,1351.4,0,1,0,1.8226866677903253
90.3,3,12948.54,1,3,1,0,0,13,461.03,2,1,69,162.95,0,0,0,0.19582330362370698
64.25,1,89313.53,1,3,3,0,0,3,354.08,4,3,177,3608.13,1,0,1,0.1814049353436106
39.58,0,21805.22,2,3,2,0,0,3,369.89,3,1,162,1434.75,1,0,0,0.10697586421254628
271.53,1,79120.3,2,1,2,0,0,9,321.37,1,2,211,3630.81,0,0,0,0.8446511338538587
155.4,2,22308.74,0,3,3,0,0,1,328.06,0,2,85,1243.44,1,1,0,0.4735494880546075
142.66,1,43139.37,1,1,1,0,0,7,44.2,2,3,62,1938.77,0,0,0,3.2203160270880358
326.77,0,9766.06,1,2,4,0,1,10,376.32,1,0,50,2383.8,1,0,0,0.8680994633653897
242.91,1,61051.13,2,0,1,0,0,5,311.05,0,0,216,3163.65,3,1,0,0.7806845572874819
66.46,1,51715.51,2,0,3,0,0,1,239.24,1,1,98,1476.81,1,0,1,0.2776802874571739
8.17,3,45490.55,2,2,0,0,1,13,367.04,3,2,117,320.35,0,0,0,0.022253091463746797
9.97,1,35970.39,0,4,0,0,0,6,443.81,1,1,192,4699.04,0,1,0,0.0224595075578383
49.35,0,61842.29,2,2,2,0,1,8,281.48,0,2,192,3226.52,0,1,0,0.17526102706158106
38.78,3,34987.67,1,0,4,0,0,13,185.61,3,1,33,4198.44,0,1,1,0.2088202035431587
3.12,3,77118.52,0,1,0,0,0,14,117.53,4,2,149,2240.68,0,0,1,0.026523845957663862
102.61,2,16355.22,0,3,2,0,0,10,141.08,3,2,67,4658.34,1,1,0,0.7268026632667516
30.88,0,70348.81,2,3,4,0,0,8,303.21,3,2,86,1817.25,2,0,0,0.10181002934291648
162.61,3,37916.46,2,3,0,0,0,6,439.61,1,3,59,2531.77,0,0,0,0.3698119214937118
68.15,1,31264.0,0,2,0,0,0,2,205.72,2,0,92,2003.32,3,1,0,0.331114566125741
17.56,1,26336.11,1,1,0,0,0,5,188.76,4,1,86,3216.56,3,0,1,0.09297892618871122
27.93,0,63564.23,1,2,4,0,0,4,485.6,4,2,234,837.25,1,0,1,0.057504632489190854
266.53,2,64381.99,0,1,0,0,0,12,291.67,0,1,115,1977.49,2,1,1,0.9134935051581723
7.37,3,16855.05,2,3,2,0,0,2,129.87,2,3,9,3860.98,2,0,0,0.056705393552358235
34.57,2,39617.54,0,2,1,0,0,7,341.16,2,0,100,753.35,1,0,0,0.10130106077477581
3.37,2,70744.63,1,2,1,1,0,13,149.37,2,3,60,4908.66,0,1,1,0.022546330367297786
266.44,3,63549.11,0,4,4,0,0,12,340.61,0,3,139,567.35,1,0,0,0.7820140295265767
215.29,0,36195.81,0,1,4,0,0,14,429.28,0,3,220,4806.18,1,0,0,0.5013973636405981
24.1,3,90694.52,1,2,0,0,0,13,304.94,0,0,119,3841.24,2,0,1,0.07900603199580383
3.69,0,68226.11,1,0,4,0,0,8,228.42,4,2,74,1813.71,1,0,1,0.016147383161211275
345.8,3,84054.89,0,1,1,0,0,14,115.25,0,2,184,2051.22,2,0,1,2.997832683138275
98.39,0,98604.03,1,3,2,0,1,7,398.64,3,3,222,1541.39,0,0,0,0.2467522696493956
100.12,1,92532.14,0,4,2,0,0,5,383.36,0,3,177,1769.58,0,0,0,0.26109633338549
174.83,2,81488.16,1,1,3,0,1,12,266.45,4,1,84,2978.85,3,0,1,0.6558994560120053
155.23,3,10518.06,1,3,3,0,0,6,476.35,3,1,35,4134.06,3,0,0,0.32580543603735956
20.99,3,43591.51,0,1,2,0,0,14,454.56,4,2,54,4611.8,3,0,1,0.04616636607574891
38.19,1,70532.91,1,0,1,0,0,12,230.03,2,0,212,3753.84,3,1,0,0.16594968061530438
69.11,2,28277.01,0,2,0,0,0,2,31.61,3,1,200,3051.46,1,1,0,2.1794386628823714
166.88,1,22981.04,2,4,1,0,1,8,401.4,3,0,152,144.89,1,0,1,0.4156413449564134
36.11,2,89224.06,2,3,0,0,0,12,450.7,3,2,70,1718.16,0,0,0,0.08010204081632653
123.95,0,28840.49,0,2,3,0,0,10,494.18,1,3,147,4505.67,3,0,1,0.25076879501497124
1.33,3,57466.27,1,1,3,0,0,13,334.5,3,0,83,819.97,0,0,0,0.0039748953974895395
81.16,1,93155.33,2,4,1,0,0,14,170.7,3,3,29,127.17,1,0,1,0.4751756440281031
133.57,2,22395.91,1,0,2,0,1,3,188.86,3,0,230,1398.0,3,0,0,0.7068691786621506
154.83,0,74667.43,0,0,3,0,1,6,270.97,4,1,7,2880.26,2,0,1,0.5711808757885416
64.6,3,80944.22,1,2,1,0,0,13,42.13,1,2,156,4491.75,0,0,0,1.529718209803457
77.75,2,23501.88,1,1,2,0,0,9,39.57,0,0,192,3602.38,2,0,0,1.959919334509705
1.81,0,25292.92,2,0,4,0,0,13,375.21,0,0,196,3985.77,3,0,0,0.004822679917934508
108.71,2,43149.42,1,0,3,0,0,10,187.98,3,3,233,2719.99,1,1,0,0.5779987239472565
5.8,0,33205.23,0,3,2,0,0,3,240.71,1,3,46,558.4,1,1,0,0.024085378514181303
74.29,3,76949.47,2,1,3,0,0,4,159.87,0,1,22,1939.01,0,0,0,0.4643995749202976
94.95,2,69127.58,0,4,3,0,1,7,77.75,0,0,132,364.14,3,0,0,1.2196531791907517
23.58,1,25315.57,0,0,1,0,0,2,127.45,3,1,98,1848.64,1,0,0,0.1848686789494316
318.05,3,89994.5,1,1,4,0,0,8,303.65,2,3,32,3192.13,1,1,0,1.0470781893004115
60.32,0,44100.63,0,1,0,0,0,8,361.21,2,1,156,1426.28,3,0,1,0.16694805015084
235.69,2,24362.76,0,1,3,0,0,4,151.03,2,2,36,4675.94,3,0,0,1.5595182955071794
138.23,3,7593.37,0,4,1,0,0,6,230.59,2,1,152,484.19,1,0,0,0.5992023928215353
171.4,1,11574.24,0,0,0,0,0,11,38.12,0,2,68,4793.36,2,1,0,4.484563055991628
23.62,0,55515.13,0,1,0,0,0,6,234.95,2,1,165,1714.47,3,1,0,0.10048925760476496
10.33,1,10049.74,0,3,3,0,0,6,188.08,2,0,211,4306.13,0,0,0,0.05489425018599214
50.49,0,26286.01,2,0,1,0,0,1,465.87,0,0,95,3905.0,1,0,0,0.10835461510397665
17.22,3,76293.73,0,4,2,0,0,12,467.68,3,0,105,949.2,1,0,0,0.03681217666424387
37.66,2,10190.67,2,3,4,0,0,13,39.6,0,3,227,3438.81,2,1,0,0.9486146095717882
50.79,0,93957.19,0,0,0,0,0,10,204.3,3,3,161,1721.36,0,0,0,0.24848336594911935
44.43,1,58915.17,2,1,0,0,0,14,291.05,0,3,180,2880.5,2,0,0,0.15260175167439463
70.54,0,67693.76,0,3,1,0,0,14,51.93,4,1,147,4962.82,3,0,1,1.3557562944455124
17.94,0,28636.66,0,3,0,0,1,7,116.66,3,3,127,3603.98,0,0,0,0.1536485097636177
194.92,3,22711.76,0,2,4,0,0,14,90.74,0,0,131,4156.42,3,1,0,2.145750770585645
4.28,0,83853.67,0,2,1,0,0,10,468.42,1,3,131,3306.86,2,0,0,0.009135148979766071
50.61,0,88387.34,1,1,0,0,0,12,138.44,1,0,75,2453.38,2,1,0,0.3653096578605457
131.06,0,35133.24,1,4,3,0,0,9,74.31,4,0,33,2860.27,3,0,1,1.7613224029028358
71.52,1,23159.54,0,4,4,0,0,13,481.04,4,0,175,3180.62,2,0,1,0.14864696346177825
28.41,1,87892.37,1,0,4,0,0,6,332.56,3,2,13,2412.83,0,0,0,0.08540251307641435
45.5,3,92911.75,2,0,3,0,0,7,96.92,0,1,16,3141.88,3,1,0,0.468975468975469
86.12,2,17586.02,0,1,0,0,0,12,387.1,0,3,75,4347.35,0,0,0,0.2224173553719008
230.42,0,18722.23,2,4,2,0,0,11,165.95,0,1,109,2921.69,1,1,0,1.3876543209876544
21.6,0,66496.35,0,3,3,0,0,14,478.52,3,3,70,568.02,1,0,1,0.04512974802557353
5.27,3,55289.0,1,1,3,0,0,2,68.99,2,3,70,1931.68,0,1,0,0.07627731943841366
0.37,2,33184.58,0,0,4,1,0,7,420.37,2,3,163,2574.63,3,0,0,0.0008799676552429423
24.57,2,22826.67,1,4,2,0,0,4,47.3,2,0,76,2328.72,3,1,0,0.5183544303797468
407.86,3,44293.02,2,2,1,0,0,11,280.33,1,0,78,1305.34,0,1,0,1.454409300003566
126.77,0,14738.42,1,1,4,0,1,11,206.04,2,2,118,384.1,3,0,0,0.6149704084602697
190.32,2,60521.3,2,0,2,0,0,12,376.97,1,0,229,3294.56,3,0,0,0.5047338690428832
99.3,2,15037.73,1,2,4,0,0,3,168.04,4,3,137,334.33,1,0,1,0.5905792791721185
39.63,2,69986.61,1,1,3,0,0,8,186.16,4,0,9,124.09,3,0,1,0.21276709975303343
40.68,0,45843.3,2,1,0,0,0,12,43.98,0,2,36,4154.5,3,1,0,0.9228675136116152
83.79,1,6941.5,0,2,4,0,0,1,366.02,4,3,151,1485.43,3,0,1,0.22885939036381517
8.65,2,47372.41,0,2,0,0,0,14,406.32,0,0,93,3768.86,0,0,0,0.021283401407411053
57.54,1,66647.03,0,2,4,0,0,9,286.37,2,0,96,1274.0,2,1,0,0.20085872866268717
171.45,3,2790.62,1,1,4,0,0,5,43.5,1,0,97,2735.39,3,0,0,3.932339449541284
42.44,3,49083.8,0,2,0,0,0,10,273.95,2,2,128,1524.85,1,1,0,0.15486225141397553
18.28,2,84834.9,1,3,3,0,0,13,180.32,2,2,125,73.29,2,1,0,0.10131914421904446
69.0,3,18726.31,0,0,4,0,0,3,297.02,1,2,173,907.57,0,1,0,0.23222940226171243
132.0,1,18084.85,1,4,1,0,0,7,149.15,3,3,130,3249.93,1,0,1,0.8844221105527639
84.48,2,55333.32,0,4,3,0,0,2,416.29,3,0,50,2389.82,1,1,0,0.20288671677994188
98.57,2,46611.11,0,2,4,0,0,12,86.09,3,2,229,1061.42,0,0,0,1.1436361526859264
72.83,0,43578.59,0,2,2,0,1,10,120.2,4,0,188,75.15,1,0,1,0.6054031587697423
59.66,0,14140.27,2,4,1,0,0,12,112.48,4,1,170,3679.32,2,0,1,0.5299342689642921
16.41,1,51369.03,0,4,3,0,0,5,449.23,1,2,108,2339.77,3,0,0,0.03652104244096766
23.91,3,62779.38,1,3,3,0,0,1,265.26,1,1,175,2827.16,2,0,0,0.09010400964727162
4.05,0,2759.02,2,4,1,0,0,2,445.15,0,1,3,3088.32,3,1,0,0.009096013475575518
96.46,2,62916.69,0,1,2,0,0,5,369.98,0,3,43,4129.97,0,0,0,0.26064634673584086
17.18,1,40727.88,2,2,4,0,0,4,176.43,1,0,121,1578.9,3,1,0,0.0973205687418569
59.33,1,46981.3,2,1,4,0,0,13,321.54,0,0,129,213.2,3,0,0,0.18446088794926002
248.9,0,92764.8,2,2,0,0,0,3,206.85,2,3,112,4943.26,0,0,0,1.2027059676250302
37.87,2,40110.49,1,4,0,0,0,14,200.5,3,2,150,1935.16,2,0,0,0.18878364905284148
124.99,2,32997.16,0,2,3,0,0,13,322.95,1,0,88,94.74,3,1,0,0.38690605169478404
99.47,3,54160.05,0,1,0,0,0,10,469.69,2,1,164,1731.84,3,0,0,0.21173290193490707
10.33,1,26106.88,0,0,4,0,1,11,398.42,2,2,179,4334.05,1,1,0,0.025920907357221717
153.55,0,86693.3,1,3,0,0,0,4,320.62,0,0,79,944.68,0,0,0,0.47876652531803443
91.87,2,17891.7,1,1,1,0,1,11,201.04,4,1,53,644.39,0,0,1,0.4567465446952372
90.12,1,93698.95,1,1,3,0,0,3,391.21,4,3,192,3658.68,3,1,1,0.23030334006286576
26.43,2,7961.3,2,3,3,0,1,8,454.14,2,1,153,4934.2,3,0,0,0.05818510038746037
45.96,0,37264.19,0,1,1,0,0,7,318.17,2,1,107,2057.52,1,1,0,0.14440569327929115
87.93,1,88886.05,0,3,4,0,0,14,81.83,3,3,170,2465.78,0,1,1,1.0732332478945443
27.23,3,39830.08,0,0,1,0,0,11,247.23,1,1,214,2170.5,2,0,0,0.11009582339384628
134.2,1,46779.89,1,4,0,0,0,8,84.66,0,0,184,1820.09,1,0,0,1.5832940066068901
22.75,0,43428.48,0,2,3,0,0,7,397.36,0,1,231,4638.63,3,0,0,0.05723846424797464
98.0,3,22012.47,1,0,0,1,0,1,372.51,0,0,193,87.24,3,0,1,0.2630095810633101
13.02,1,39236.35,2,3,1,0,0,5,384.17,0,1,188,1630.11,0,0,1,0.03388242641892419
88.62,2,89430.19,1,1,2,0,0,12,201.05,1,0,183,1939.87,3,0,0,0.4405667412378822
68.99,0,68739.11,2,4,3,0,0,13,369.94,3,0,21,4488.01,3,0,0,0.18643930385904225
18.47,2,24842.08,0,3,3,0,0,14,48.64,1,2,120,1709.25,1,0,0,0.3789495281083299
680.52,0,47017.34,0,2,0,0,0,12,264.31,2,0,183,2949.49,0,0,0,2.5737301917476643
152.96,1,83778.79,2,2,1,0,1,11,493.64,0,1,227,3624.45,3,0,0,0.3097986794669259
100.48,2,54980.09,2,2,0,1,0,1,472.0,4,3,35,1292.26,2,1,1,0.21283626350349502
51.33,0,61476.56,1,3,3,0,0,5,174.04,3,1,230,564.6,2,0,1,0.29476283450097623
44.13,3,6043.83,1,1,4,0,0,12,237.44,2,1,123,307.52,3,1,0,0.18577923718110637
7.73,1,26359.62,1,3,4,0,0,10,87.26,2,0,155,1131.65,2,0,0,0.08848443223443224
209.78,3,65742.9,0,3,3,0,0,1,310.35,4,2,167,558.14,1,0,1,0.6757287808020614
54.93,2,40569.35,1,3,3,0,0,9,165.27,2,1,103,1064.84,1,0,0,0.33216423776984944
75.62,2,43069.51,0,1,3,0,1,7,172.87,2,1,8,2918.58,1,1,0,0.43718563912817254
314.29,3,81438.45,0,4,4,0,0,1,341.74,2,3,223,6.3,1,0,1,0.9194067399953194
151.91,3,71437.34,2,3,4,0,0,4,116.05,0,0,178,3711.29,0,0,0,1.3078777442961689
69.34,0,19639.87,2,1,1,0,0,13,218.29,0,1,44,1230.38,3,0,0,0.31750538028298003
26.46,2,55224.05,1,3,3,0,0,2,144.91,4,2,214,1790.57,2,1,1,0.18247017447072617
64.95,2,58324.54,2,2,1,0,0,6,120.62,4,3,6,4012.36,3,0,1,0.5380218687872764
108.26,1,26529.96,1,4,0,0,0,13,326.83,1,2,14,653.7,2,1,0,0.3311412228917505
54.24,3,15124.97,0,1,2,0,0,3,113.31,4,0,230,1789.53,0,1,1,0.4782647032889516
66.87,0,577.05,1,0,1,0,0,11,427.47,3,2,100,1621.98,2,0,0,0.15639544402086208
32.96,3,73642.38,2,0,2,0,0,5,351.37,3,0,222,3040.49,3,0,0,0.0937775628076365
14.36,1,84415.17,1,3,2,0,0,2,271.87,2,0,144,3363.35,1,0,0,0.052799941169981976
114.74,3,89830.27,0,3,1,0,0,1,53.78,3,1,239,3618.99,3,0,1,2.1295471417965848
33.91,3,5077.21,1,1,0,0,0,13,63.49,0,3,2,4628.59,0,0,0,0.5332599465324735
26.87,2,14874.04,2,3,4,0,0,11,385.09,3,2,131,2855.62,2,1,0,0.06975778187388043
4.09,1,12070.38,2,2,1,0,0,13,386.71,1,1,116,4071.62,1,0,0,0.010573666658049171
213.25,3,20352.19,0,2,1,0,0,7,42.16,1,0,74,1708.36,1,0,0,5.046142924751538
186.32,0,97636.94,2,3,3,0,0,6,388.47,0,0,61,4603.3,0,0,0,0.47950176287412816
93.18,1,49280.45,1,2,2,0,0,11,349.49,1,0,238,2422.3,0,0,1,0.26654080494293314
31.4,1,50724.86,0,3,4,0,0,8,425.3,0,0,97,4090.79,2,0,0,0.07381288199341796
118.99,2,19637.59,2,3,0,0,0,7,57.63,3,1,12,1700.3,2,0,0,2.0611467174779143
11.12,3,19356.04,1,4,3,0,0,10,434.92,4,2,25,225.67,0,1,1,0.025562043124454044
41.15,2,48509.37,1,1,0,0,1,5,143.07,0,0,83,419.37,2,0,0,0.28742054899769504
47.39,3,18834.78,0,3,3,0,0,11,203.42,0,1,140,4775.98,1,0,0,0.23285180817610066
34.6,3,64998.65,0,0,4,0,0,12,57.12,1,0,26,4376.23,0,0,0,0.6046836770360015
60.49,1,62388.41,2,0,4,0,0,13,322.91,0,1,191,968.43,2,0,0,0.18726974397077487
7.35,3,45412.02,1,1,3,1,0,7,336.49,2,3,230,2627.89,3,0,0,0.021836655872129292
189.41,3,94962.71,1,2,3,0,0,12,416.33,2,0,81,1073.4,3,0,1,0.45484235045505844
155.25,2,73480.7,0,1,1,1,0,3,285.18,3,0,231,3834.41,3,0,0,0.5442021873247336
28.32,0,37326.27,0,1,1,0,0,10,212.98,2,1,129,3715.28,1,0,0,0.1329078280458044
252.08,1,9450.65,1,1,0,0,0,8,137.59,3,1,30,1916.47,0,0,0,1.8307792868036896
32.91,3,38331.88,0,3,3,0,0,2,38.92,0,0,151,4920.92,0,1,0,0.8434136340338286
206.18,1,83757.19,2,3,3,0,0,7,149.38,3,0,186,2196.21,2,0,0,1.3793149585228794
80.55,0,16314.65,1,3,2,0,0,11,409.24,1,2,25,370.05,2,1,0,0.1967801827331802
20.57,2,40258.99,2,2,4,0,0,7,214.04,0,2,14,4920.47,3,1,0,0.09605865321752126
7.43,3,91098.51,1,0,1,0,1,12,395.21,0,2,26,1250.73,0,0,0,0.018795375781032606
236.55,0,55534.91,0,2,0,0,0,3,259.35,0,0,147,842.44,3,0,0,0.9117363653883214
185.79,1,70373.47,2,3,2,0,0,8,105.85,4,1,50,1722.55,3,1,1,1.7535630014157622
396.75,0,55578.48,0,2,4,0,0,14,20.07,2,3,170,1713.38,1,0,0,19.670302429350517
101.84,0,32193.36,2,0,0,0,0,10,285.71,1,3,179,2581.18,1,1,0,0.356320632588083
238.64,0,71743.0,1,0,4,0,0,1,464.73,3,2,44,546.27,1,0,0,0.5133919927715508
96.04,2,88597.62,1,4,3,0,0,3,119.35,0,2,38,4380.68,3,0,1,0.8040184177480119
34.8,2,55206.26,1,4,2,0,0,13,279.45,0,2,14,516.96,0,1,0,0.12448578071901269
97.31,0,64071.35,0,1,3,0,0,1,111.75,1,0,128,3933.47,0,0,0,0.8700044702726867
78.07,2,80903.46,1,2,0,0,0,3,42.2,2,0,34,4033.14,3,1,0,1.8456264775413709
32.25,2,98809.57,2,2,2,0,0,2,308.2,4,3,51,2767.31,2,0,1,0.10460590334090171
373.31,1,84760.14,1,0,0,0,0,10,110.26,3,1,221,972.2,2,0,1,3.382656759695542
6.72,3,62009.48,0,1,1,1,0,13,111.79,3,1,195,3426.27,2,0,0,0.06005898650460273
135.59,2,29106.66,0,0,2,0,0,6,124.42,1,2,172,2988.31,3,1,0,1.0889013813042083
235.7,0,12658.32,1,0,0,0,0,12,24.96,4,0,138,4879.4,1,0,1,9.405426975259376
97.9,3,80786.04,2,3,1,1,0,6,187.84,0,0,159,1366.06,3,0,1,0.5209109290199
124.47,3,92127.43,0,1,4,0,0,8,397.17,1,2,110,666.15,1,0,0,0.3133133637073023
70.09,1,44855.56,2,0,2,0,0,5,345.75,3,1,35,3890.1,3,0,0,0.20266011276564985
4.42,3,33792.61,2,2,3,0,0,3,89.44,0,1,228,2323.79,3,1,0,0.04936341299977664
83.78,0,75992.71,2,0,0,0,0,1,113.94,1,0,48,716.33,2,0,0,0.7346545071904595
37.19,2,46215.93,2,1,3,0,0,12,498.85,1,2,72,3880.65,2,0,0,0.07453652670608277
1.76,2,45026.81,1,3,2,0,0,5,382.07,2,2,43,522.78,3,0,1,0.0046052803726090484
57.67,3,95189.1,0,4,4,0,0,13,241.89,4,2,123,464.68,0,0,1,0.23831563287739166
252.96,3,79640.17,1,4,0,0,0,1,433.56,0,0,222,4732.4,2,0,1,0.5833141170502236
109.21,3,30327.5,0,2,3,0,0,3,142.52,2,3,158,19.62,1,0,1,0.7657411302762586
280.89,3,98414.7,0,0,2,0,1,5,449.5,0,0,99,1554.27,3,0,0,0.6247553380782918
37.93,1,15839.41,0,0,4,0,0,11,193.87,1,3,49,2417.85,1,0,0,0.1955457029437542
0.92,2,16443.76,0,2,2,0,1,13,106.0,4,3,19,4093.39,0,1,1,0.008671065032987748
0.79,2,16053.41,1,2,1,0,0,7,94.47,3,0,65,1122.68,0,0,0,0.008353600507560538
28.27,2,22636.36,2,4,4,0,0,14,467.24,0,0,233,3031.72,1,1,0,0.06049129113707365
231.88,1,96338.51,2,2,4,0,0,7,46.8,4,0,18,3526.79,2,0,1,4.944136460554371
114.38,1,11936.92,2,0,1,0,0,14,456.8,0,2,96,114.95,0,0,0,0.2503392427226964
146.71,1,52300.98,0,0,4,0,0,5,43.67,3,2,76,58.67,1,1,0,3.3518391592414893
4.68,3,86803.19,0,3,0,0,0,3,327.99,0,0,20,3409.19,2,0,0,0.014264378676582644
127.11,2,11856.83,2,4,1,0,0,14,317.07,1,1,139,4571.83,2,0,0,0.4007629977614528
84.14,2,61420.56,2,2,2,1,0,4,369.01,2,3,85,1997.66,0,0,1,0.2279537265313863
22.13,3,43902.05,1,1,4,0,0,6,145.33,2,2,194,2946.04,2,0,0,0.15216942859107474
89.32,1,65651.61,2,0,2,0,0,11,101.72,1,1,24,1202.95,3,0,0,0.8772343351011589
24.64,2,10821.68,0,4,3,0,0,1,486.82,3,2,135,2950.1,2,0,0,0.05060379528464635
40.38,2,61180.27,2,2,3,0,0,3,34.44,1,2,161,520.98,0,0,0,1.1690793283149972
68.19,2,97451.43,1,0,1,0,0,3,215.5,4,1,31,3338.68,2,0,1,0.31628014842300556
277.9,3,3015.8,1,0,1,0,0,13,215.09,0,3,43,4017.51,1,0,0,1.2914168874018308
143.84,2,10860.24,2,1,2,0,0,3,236.77,2,2,147,2736.95,3,0,0,0.6072529235445603
15.16,3,80398.71,1,0,1,0,0,8,419.1,4,0,7,3790.59,2,1,1,0.036164122137404574
30.81,3,36181.58,1,2,3,0,0,12,137.26,4,0,52,4179.21,0,0,1,0.22430110658124638
61.63,0,69545.37,1,3,3,0,0,9,243.98,1,3,168,4653.52,0,0,0,0.25249918059652576
65.43,0,21746.2,2,2,3,0,0,9,300.75,1,3,172,2159.51,3,1,0,0.21748379591158384
164.54,3,83427.14,0,0,2,0,0,14,353.68,4,1,118,42.37,1,1,1,0.4650912996777658
105.22,2,84336.76,1,0,1,0,0,12,27.29,0,2,187,947.6,1,1,0,3.841548010222709
60.59,0,97243.41,0,0,4,0,0,7,52.29,2,1,142,4118.72,1,0,0,1.156518419545715
253.15,3,87887.48,2,1,0,0,0,12,387.76,0,1,75,3025.98,2,0,0,0.6526839581292219
229.54,0,35639.23,2,4,1,0,0,5,309.17,1,0,111,4035.86,3,0,0,0.7421993727163966
27.81,1,82119.45,0,4,1,0,1,6,16.4,1,1,232,1704.84,1,0,0,1.6854545454545453
71.71,2,8195.59,2,3,3,0,0,10,476.12,0,2,88,1986.64,2,0,0,0.1505816639368359
71.52,3,88439.71,0,2,1,0,0,3,106.57,0,1,41,2694.48,0,0,0,0.6704790475297647
99.7,2,12631.14,1,4,1,0,0,1,103.79,4,3,237,46.72,1,0,1,0.9596688805467322
128.54,3,57590.31,1,1,4,0,0,9,341.5,0,2,236,174.24,2,0,0,0.37628805620608896
66.14,2,50301.45,0,1,3,0,0,11,121.86,3,1,179,1511.7,0,0,1,0.5423089537553296
118.46,3,5235.82,1,2,0,0,0,13,294.62,4,0,7,78.65,3,0,1,0.4019408251900108
48.21,3,78987.99,1,2,4,0,0,7,464.24,3,1,34,543.0,0,0,0,0.10382478356376793
54.81,0,93291.68,0,3,0,0,0,11,491.29,4,1,163,2510.69,1,0,1,0.11154073139461528
96.67,2,89590.69,1,3,0,0,0,5,313.03,4,2,84,1228.32,2,1,1,0.3087216172196851
30.42,1,34258.69,2,4,4,0,0,5,341.57,2,2,5,767.73,2,0,0,0.08903327772411977
53.6,3,84633.25,2,0,2,0,0,7,396.37,2,2,98,2579.02,3,1,0,0.13519307892148208
52.51,2,45709.93,1,2,3,0,0,6,269.32,2,0,17,2241.95,3,0,0,0.19490015589043128
